filename,objective_power,mpp_x,equiv_mag,category,level_count,level0_width,level0_height
TCGA-J2-A4AD-01Z-00-DX1.C3C3B0C6-0666-4CCF-8422-345560B237DA.svs,40,0.2456,40.71661237785016,40x+,4,109480,85211
TCGA-K4-A3WV-01Z-00-DX1.F44E3C25-920C-4730-9019-D1E993121F08.svs,40,0.2456,40.71661237785016,40x+,4,195160,95771
TCGA-K4-A5RJ-01Z-00-DX1.DFDDA8B5-E80F-4BF9-87E3-EA75E294ABF5.svs,40,0.2485,40.241448692152915,40x+,4,127359,77453
TCGA-KT-A74X-01Z-00-DX3.4DCD7F51-4CA2-4FAA-B2BB-9494D34C21F9.svs,40,0.2525,39.603960396039604,40x+,4,117528,82140
TCGA-KT-A7W1-01Z-00-DX1.D416EFED-F654-433B-917C-A9BE98EAA760.svs,40,0.2525,39.603960396039604,40x+,4,77688,71771
TCGA-L3-A4E7-01Z-00-DX1.69F3B1AF-F6DA-41FE-A72E-609F9D42E766.svs,40,0.2456,40.71661237785016,40x+,4,98056,84841
TCGA-L9-A443-01Z-00-DX1.9F68A13A-2865-41BF-88A7-B0DF75961C6F.svs,40,0.2456,40.71661237785016,40x+,4,111384,95462
TCGA-LC-A66R-01Z-00-DX1.9D753031-E31A-4E0E-B937-E0D3C47CFFB9.svs,40,0.2525,39.603960396039604,40x+,4,111552,59297
TCGA-LD-A7W6-01Z-00-DX1.3E125146-B447-4973-AE09-6D374970B46C.svs,40,0.2527,39.57261574990107,40x+,4,107567,70642
TCGA-LD-A9QF-01Z-00-DX1.092108DF-1A60-459E-ACE6-5A71826A98D1.svs,40,0.2527,39.57261574990107,40x+,4,87647,81289
TCGA-LL-A440-01Z-00-DX1.6E031FD6-236C-49FA-B920-4CB120C59037.svs,40,0.2456,40.71661237785016,40x+,4,85680,74386
TCGA-LL-A7T0-01Z-00-DX1.B03BBA63-ACF4-4BCA-9F2B-F631F0C6A25C.svs,40,0.2525,39.603960396039604,40x+,4,117528,89057
TCGA-LT-A8JT-01Z-00-DX1.8D04BB53-EEA9-401B-B92E-8EB9DEEE7E4E.svs,40,0.2525,39.603960396039604,40x+,4,159360,83190
TCGA-MN-A4N4-01Z-00-DX1.7D8352EF-7A4B-4084-9612-CF92D9D16041.svs,40,0.2527,39.57261574990107,40x+,4,119519,90765
TCGA-MP-A4SW-01Z-00-DX1.A6651B25-A35A-4BDE-9EBF-D264A02003C8.svs,40,0.2525,39.603960396039604,40x+,4,73704,52626
TCGA-MP-A4T8-01Z-00-DX1.3ECB340F-66C7-4F64-8E00-463BF82AAD83.svs,40,0.2525,39.603960396039604,40x+,4,141432,74149
TCGA-MP-A4TD-01Z-00-DX1.937DEBC9-F5D5-4682-AA9A-13D8226EE06C.svs,40,0.2525,39.603960396039604,40x+,4,95616,73574
TCGA-MT-A7BN-01Z-00-DX1.C1D38B2A-7F42-4469-82C0-85F808EDEA23.svs,20,0.499,20.04008016032064,20x,3,20000,18645
TCGA-MZ-A7D7-01Z-00-DX1.A9E4D12E-1B8B-4499-B805-7FBA8D69A7DA.svs,40,0.2526,39.5882818685669,40x+,4,59759,70221
TCGA-NH-A6GB-01Z-00-DX1.AD90C375-54ED-4EE4-A537-59A2E3FE4BCD.svs,40,0.2525,39.603960396039604,40x+,4,117528,84875
TCGA-NK-A5CR-01Z-00-DX1.A7C57B30-E2C6-4A23-AE71-7E4D7714F8EA.svs,40,0.2527,39.57261574990107,40x+,4,193223,90994
TCGA-NK-A5CT-01Z-00-DX1.D41A2900-E398-434F-AAC4-5CEA1FDC0479.svs,40,0.2527,39.57261574990107,40x+,4,123503,73478
TCGA-O2-A52N-01Z-00-DX1.FF1DD149-4DBE-44C7-872D-FA7E8FE770A8.svs,40,0.2527,39.57261574990107,40x+,4,121511,81250
TCGA-OK-A5Q2-01Z-00-DX3.5F9215C3-E407-46F8-968E-503D7D14605C.svs,40,0.2527,39.57261574990107,40x+,4,111551,88077
TCGA-OL-A5RV-01Z-00-DX1.920AC243-1DAC-4854-BEB6-1CBCC950F26B.svs,Unknown,,,unknown,3,24315,22157
TCGA-OL-A5RZ-01Z-00-DX1.6394C05E-1C34-4F4B-8859-F5E961E7EFF9.svs,Unknown,,,unknown,3,19799,20915
TCGA-OL-A5S0-01Z-00-DX1.49A7AC9D-C186-406C-BA67-2D73DE82E13B.svs,Unknown,,,unknown,3,11940,15472
TCGA-OL-A66L-01Z-00-DX1.E01BA275-57A5-49DF-9376-1AD0BDFFF7E2.svs,40,0.16437,60.83835249741438,40x+,4,134400,171776
TCGA-OL-A6VQ-01Z-00-DX1.E3B81163-0239-47C3-B53F-064405B58685.svs,40,0.2527,39.57261574990107,40x+,4,127487,83937
TCGA-P3-A5QA-01Z-00-DX1.4EA8DD62-AF4F-4872-B2AA-F40125D45D3A.svs,40,0.2464,40.58441558441558,40x+,4,65688,71694
TCGA-P3-A6SX-01Z-00-DX1.AB3C5814-D645-4ED3-B81D-683E9FA0BBA5.svs,40,0.2459,40.6669377795852,40x+,4,91631,79167
TCGA-P5-A72W-01Z-00-DX1.0F26308D-5394-4499-AD5C-096B7608AF45.svs,40,0.2525,39.603960396039604,40x+,4,121512,89867
TCGA-P5-A730-01Z-00-DX1.D1267FDB-E9CF-445B-9E4F-B8D206CA7EC4.svs,40,0.2525,39.603960396039604,40x+,4,115536,89855
TCGA-P5-A736-01Z-00-DX1.FCED7667-57E1-4064-89EB-75DF60076945.svs,40,0.2525,39.603960396039604,40x+,4,135456,88286
TCGA-PE-A5DE-01Z-00-DX1.88B354F2-5485-44AA-A057-89E40B988F69.svs,40,0.2456,40.71661237785016,40x+,3,37128,43646
TCGA-PL-A8LX-01A-02-DX2.84DA8B75-1196-4704-B6B2-C5E7BF645E95.svs,40,0.2527,39.57261574990107,40x+,4,111551,23233
TCGA-PL-A8LY-01A-02-DX2.6F9520F1-3210-4A96-81C2-A14424F650D1.svs,40,0.2527,39.57261574990107,40x+,4,85655,20250
TCGA-QG-A5Z2-01Z-00-DX1.51896C31-235E-48EF-90F7-FC05350CA564.svs,40,0.2527,39.57261574990107,40x+,4,107567,87607
TCGA-QG-A5Z2-01Z-00-DX2.F2352352-8F00-4BB3-8A62-8D1C1E374F95.svs,40,0.2527,39.57261574990107,40x+,4,117527,92511
TCGA-QH-A6CW-01Z-00-DX1.08892E79-CE6E-41BA-9070-740335844F2C.svs,40,0.2465,40.56795131845842,40x+,4,85680,84429
TCGA-QH-A6XA-01Z-00-DX1.7B4C2D32-6621-4109-8B13-7620D1E07A0D.svs,40,0.2527,39.57261574990107,40x+,4,83663,76380
TCGA-QH-A6XC-01Z-00-DX1.EE39646B-3F7A-4D87-9237-1ED594C8D427.svs,40,0.2527,39.57261574990107,40x+,4,77687,62751
TCGA-QK-A64Z-01Z-00-DX4.370068FC-E205-494A-A5C1-0CBAFE2A28F2.svs,40,0.2266,44.1306266548985,40x+,4,107136,80384
TCGA-QK-A6IJ-01Z-00-DX1.D45AABDE-401E-41B0-9F56-BE83421D7038.svs,40,0.2266,44.1306266548985,40x+,4,115072,75520
TCGA-QK-A8Z8-01Z-00-DX1.7C01D3B3-A21A-43BF-B09A-0FC31B63CC71.svs,40,0.2266,44.1306266548985,40x+,4,87296,68864
TCGA-QK-A8Z9-01Z-00-DX1.41A4F270-25E0-4437-BE38-7D0D1A0FA901.svs,40,0.2266,44.1306266548985,40x+,4,111104,92160
TCGA-R8-A6MK-01Z-00-DX1.CD613162-8078-4FB2-99A4-ED8E524FE2C3.svs,40,0.2517,39.72983710766786,40x+,4,94247,70737
TCGA-R8-A6MK-01Z-00-DX5.A50F331E-12E0-46E1-885B-3CC11D50C5F1.svs,40,0.2517,39.72983710766786,40x+,4,136135,68942
TCGA-R8-A6ML-01Z-00-DX1.22E320A4-A5B4-4D32-83C6-CD83199E2B4C.svs,40,0.2517,39.72983710766786,40x+,4,126615,77069
TCGA-R8-A6MO-01Z-00-DX3.24C7DE73-6010-41D4-9F9F-09C36B3236B3.svs,40,0.2517,39.72983710766786,40x+,4,65687,62130
TCGA-R8-A6MO-01Z-00-DX5.3CFCEAB5-5D93-4545-836E-949896252732.svs,40,0.2517,39.72983710766786,40x+,4,89487,63263
TCGA-R8-A6MO-01Z-00-DX7.0C3FB3D6-9779-48CA-B101-2ACDB2E410B4.svs,40,0.2517,39.72983710766786,40x+,4,94247,71063
TCGA-R8-A6MO-01Z-00-DX8.AC129F31-C312-4EAF-99B5-62E758C84C6E.svs,40,0.2517,39.72983710766786,40x+,4,106623,70735
TCGA-RR-A6KA-01Z-00-DX1.245ECFED-99ED-4A67-83FB-D194BFA2320C.svs,40,0.2527,39.57261574990107,40x+,4,75695,65923
TCGA-RR-A6KB-01Z-00-DX1.90E22C0F-CA68-4EEB-BB13-2DD67C895A94.svs,40,0.2527,39.57261574990107,40x+,4,139439,73142
TCGA-RY-A840-01Z-00-DX1.E4D70B62-E2F7-411D-A9A8-DD78C20DF6B8.svs,40,0.2527,39.57261574990107,40x+,4,47807,53749
TCGA-RY-A845-01Z-00-DX1.224F7848-0356-4EC3-BADF-F64E6EDA9A05.svs,40,0.2527,39.57261574990107,40x+,4,79679,61162
TCGA-S3-AA12-01Z-00-DX2.4F0A4F18-41C7-4497-A7B8-5DCE610E08AD.svs,40,0.2527,39.57261574990107,40x+,4,91631,75260
TCGA-S5-A6DX-01Z-00-DX1.70418D45-0396-4838-BF0C-588C7719A131.svs,40,0.2525,39.603960396039604,40x+,4,113544,73290
TCGA-S5-AA26-01Z-00-DX1.10D28D0C-D537-485E-A371-E3C60ED66FE7.svs,40,0.2527,39.57261574990107,40x+,4,93623,67329
TCGA-S9-A6TU-01Z-00-DX1.58000391-215E-4740-AD40-1489B348922B.svs,40,0.2527,39.57261574990107,40x+,3,25895,31578
TCGA-S9-A6TX-01Z-00-DX1.014EF743-329E-441F-8FB3-46DB2F2D23F1.svs,40,0.2527,39.57261574990107,40x+,4,135455,91061
TCGA-S9-A7IQ-01Z-00-DX1.3B4A20BF-6303-475D-BE85-014922FA02DA.svs,40,0.2527,39.57261574990107,40x+,4,125495,81085
TCGA-T3-A92N-01Z-00-DX3.E58A0E28-D773-493B-8119-5883F1AA9B79.svs,20,0.2325,43.01075268817204,40x+,5,102656,197376
TCGA-TM-A84B-01Z-00-DX1.8736E13D-D47F-462E-BD06-61767245C2F5.svs,40,0.2527,39.57261574990107,40x+,4,119519,86008
TCGA-TM-A84F-01Z-00-DX2.A2AB2F72-F232-4B60-97B1-1714C9261EAF.svs,40,0.2527,39.57261574990107,40x+,4,81671,68136
TCGA-TM-A84H-01Z-00-DX1.C6DA6654-F23A-47CD-A59E-8F89A7B714B0.svs,40,0.2527,39.57261574990107,40x+,4,65735,80364
TCGA-TM-A84J-01Z-00-DX2.09328846-237C-4129-B214-311617D4AD93.svs,40,0.2527,39.57261574990107,40x+,4,95615,74620
TCGA-TM-A84M-01Z-00-DX2.D73D0E2C-59B4-400F-B8DE-B49BACC45D26.svs,40,0.2527,39.57261574990107,40x+,4,95615,66218
TCGA-TM-A84T-01Z-00-DX1.31D6FC27-464A-41A1-8CB2-5E7B3862EE9C.svs,40,0.2527,39.57261574990107,40x+,4,127487,91072
TCGA-TQ-A7RM-01Z-00-DX1.007E0B3C-DEC7-4FCA-BB4D-E61EC489EDF4.svs,40,0.2525,39.603960396039604,40x+,4,117528,89858
TCGA-UF-A7JA-01Z-00-DX1.4BA7AC34-0563-45C4-AAE1-E5CD224432ED.svs,40,0.2525,39.603960396039604,40x+,4,97608,76632
TCGA-UF-A7JK-01Z-00-DX1.7CEA17F6-1EAC-4B48-A08F-B81ADEBE74D5.svs,40,0.2525,39.603960396039604,40x+,4,93624,89970
TCGA-UF-A7JO-01Z-00-DX1.0E47F56A-02A4-455A-8EDF-2E0DF46BD9A9.svs,40,0.2525,39.603960396039604,40x+,4,89640,87070
TCGA-UF-A7JV-01Z-00-DX1.55EF22B7-002A-4CCD-BBD4-99DDE19B3EA7.svs,40,0.2525,39.603960396039604,40x+,4,75696,50865
TCGA-UY-A78L-01Z-00-DX1.8955EB83-E4AE-452E-8B68-83C4B8BED6D5.svs,40,0.2527,39.57261574990107,40x+,4,117527,83315
TCGA-UY-A78M-01Z-00-DX1.9C08E77F-E63B-480E-A4D5-1576EF802152.svs,40,0.2527,39.57261574990107,40x+,4,101591,68905
TCGA-UY-A8OB-01Z-00-DX1.9DD447FB-44F0-4FFF-8293-9FF0D54A96A0.svs,40,0.2527,39.57261574990107,40x+,4,139439,91375
TCGA-VM-A8C8-01Z-00-DX6.060E0C36-5EDA-476F-8D1F-2959FE993D3A.svs,40,0.2527,39.57261574990107,40x+,3,23903,33641
TCGA-VM-A8C9-01Z-00-DX1.C6DD4520-C460-419A-9DB3-DF34D128CA08.svs,40,0.2527,39.57261574990107,40x+,4,145415,92318
TCGA-VM-A8C9-01Z-00-DX9.DEF6A890-B06E-42BC-A653-A6BF5E324B8D.svs,40,0.2527,39.57261574990107,40x+,4,149399,91363
TCGA-VM-A8CB-01Z-00-DX1.A33B1EC5-D489-4520-8ADA-D18AD0FB115B.svs,40,0.2527,39.57261574990107,40x+,4,129479,85202
TCGA-VM-A8CB-01Z-00-DX4.D26731C6-9C13-40B6-9CB1-432249EF4F94.svs,40,0.2527,39.57261574990107,40x+,4,125495,88060
TCGA-VM-A8CB-01Z-00-DX5.E3E9FD68-DDFE-4AC2-B898-B888E4E127FF.svs,40,0.2527,39.57261574990107,40x+,4,139439,94069
TCGA-VM-A8CB-01Z-00-DX7.E1F6875A-18A8-4696-AC98-383E476ABE97.svs,40,0.2527,39.57261574990107,40x+,4,135455,92331
TCGA-VM-A8CB-01Z-00-DX9.8A7428DE-8450-4967-B777-AAD21A5AA36F.svs,40,0.2527,39.57261574990107,40x+,4,133463,93602
TCGA-VM-A8CD-01Z-00-DX1.F33FFB83-3DC7-4543-A496-1EC738188DE0.svs,40,0.2527,39.57261574990107,40x+,4,125495,84574
TCGA-VM-A8CE-01Z-00-DX1.E3381301-A47E-4838-B680-9EF799520140.svs,40,0.2527,39.57261574990107,40x+,4,119519,64444
TCGA-VM-A8CE-01Z-00-DX4.C89ACFB4-EEA1-4104-8765-7712E9B7EE3C.svs,40,0.2527,39.57261574990107,40x+,4,127487,67448
TCGA-VM-A8CE-01Z-00-DX6.E5A828E7-0B84-4EE6-9337-99608E269886.svs,40,0.2527,39.57261574990107,40x+,4,125495,69035
TCGA-VM-A8CE-01Z-00-DX9.31516257-7E21-4797-ACCE-084FB67D82AA.svs,40,0.2527,39.57261574990107,40x+,4,127487,74742
TCGA-VM-A8CF-01Z-00-DX6.DC99FC24-7290-4702-B5DC-45F3780757B6.svs,40,0.2527,39.57261574990107,40x+,4,119519,91873
TCGA-VM-A8CH-01Z-00-DX1.5CCB3B5B-AE36-47E0-91F6-0DF95BB43A2D.svs,40,0.2527,39.57261574990107,40x+,4,135455,69498
TCGA-VM-A8CH-01Z-00-DX5.992B2EBF-4B11-441E-97DE-9167BDBF797D.svs,40,0.2527,39.57261574990107,40x+,4,139439,70288
TCGA-VM-A8CH-01Z-00-DX7.8A5184E2-AEAF-4665-A09C-044D2B21EDD5.svs,40,0.2527,39.57261574990107,40x+,4,135455,67915
TCGA-VV-A829-01Z-00-DX2.4E2AB800-C97E-4293-886B-28793FFBAB47.svs,40,0.2525,39.603960396039604,40x+,4,109560,79070
TCGA-WA-A7H4-01Z-00-DX1.7D3E529C-F062-41CB-A0D0-455BCDE63C31.svs,Unknown,0.25,40.0,40x+,4,82113,107329
TCGA-WS-AB45-01Z-00-DX1.1FD99E7A-830F-40DC-98CD-53C62C678AC6.svs,40,0.2527,39.57261574990107,40x+,4,113543,82684
TCGA-WY-A85A-01Z-00-DX1.CB302B89-F89A-40FD-A7DE-6E12BEFBA2AE.svs,40,0.2527,39.57261574990107,40x+,4,119519,71263
TCGA-XC-AA0X-01Z-00-DX1.61A34BE0-F16B-4EC1-8E7F-7BF94F6629F4.svs,40,0.2527,39.57261574990107,40x+,4,89639,58455
TCGA-XF-A9SM-01Z-00-DX1.7AADC753-E07E-44A5-91EC-D1740ED5A168.svs,40,0.2527,39.57261574990107,40x+,4,147407,94536
TCGA-XF-AAMF-01Z-00-DX1.01371D44-969E-44C8-993B-13B83D9E4F0F.svs,40,0.2527,39.57261574990107,40x+,4,133463,58086
TCGA-XF-AAN0-01Z-00-DX1.B9D6C207-F124-4558-ABD4-2846F42C5F66.svs,40,0.2527,39.57261574990107,40x+,4,123503,94406
TCGA-XF-AAN1-01Z-00-DX1.F6F0E65A-0D01-4C00-AEAC-359D52C802BF.svs,40,0.2527,39.57261574990107,40x+,4,125495,73791
TCGA-XF-AAN5-01Z-00-DX1.DACB5253-366B-40A2-AD52-376F26C103A6.svs,40,0.2527,39.57261574990107,40x+,4,97607,61775
TCGA-XF-AAN8-01Z-00-DX1.2962EEBB-A4F1-4958-85C9-480B7CA769A8.svs,40,0.2527,39.57261574990107,40x+,4,93623,65586
TCGA-YC-A89H-01Z-00-DX1.ACE5AFD4-274B-4579-9B0E-EDD8D9251A8C.svs,40,0.2527,39.57261574990107,40x+,4,119519,94252
TCGA-YC-A8S6-01Z-00-DX1.6B92FB17-2000-48B0-B7AE-6C8766D958E2.svs,40,0.2527,39.57261574990107,40x+,4,101591,76991
TCGA-YC-A9TC-01Z-00-DX1.D7C1A85C-C39C-436F-A22A-2A09558CCF18.svs,40,0.2527,39.57261574990107,40x+,4,123503,90125
TCGA-Z7-A8R5-01Z-00-DX1.3BDB407F-514C-4131-B058-FA1E69154276.svs,40,0.2527,39.57261574990107,40x+,4,97607,76996
TCGA-Z7-A8R6-01Z-00-DX1.CE4ED818-D762-4324-9DEA-2ACB38B9B0B9.svs,40,0.2527,39.57261574990107,40x+,4,95615,82865
TCGA-ZF-A9R4-01Z-00-DX1.0A115B7F-FB7F-4D82-953F-62BF64C1245F.svs,40,0.2527,39.57261574990107,40x+,4,101591,94748
TCGA-ZF-A9R7-01Z-00-DX1.AF323B5F-EE04-422E-B635-1050870897DC.svs,40,0.2527,39.57261574990107,40x+,4,151391,91676
TCGA-ZF-A9RG-01Z-00-DX1.E9C92201-31AD-4D7E-87C0-64842D705380.svs,40,0.2527,39.57261574990107,40x+,4,121511,88224
TCGA-ZF-AA4X-01Z-00-DX1.925D02DA-FAFF-4F2B-A3CE-BF884E5C4C03.svs,40,0.2527,39.57261574990107,40x+,4,151391,90885
